run_id,ticker,symbol,verdict,contract_type,strike_price,lots,total_shares,spot_entry,option_premium,spot_sl,spot_target,waterfall_score,position_value_inr,brokerage_fee_inr,total_cost_inr,executed_at,exit_price,exit_reason,realized_pnl_inr,realized_pnl_pct
HDFCBANK_SCALP_CE_20260808_063802,HDFCBANK,HDFCBANK,SCALP_CE,SCALP_CE,1000.0,1,100,1000.0,50.0,985.0,1030.0,8.5,5000.0,20.0,44.52,2026-08-08T06:38:02.908599Z,7.34,eod_squareoff,-4290.52,-85.81
RELIANCE_1,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,2500.0,1,250,12500.0,50.0,12000.0,13000.0,8.0,12500.0,20.0,43.76,2026-08-08T06:38:14.509805Z,0.5,sl_hit,-12398.76,-99.19
RELIANCE_1,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,2500.0,1,250,12500.0,50.0,12000.0,13000.0,8.0,12500.0,20.0,43.76,2026-08-08T06:38:16.209720Z,10103.11,eod_squareoff,2513253.74,20106.03
RELIANCE_1,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,2500.0,1,250,10000.0,40.0,9800.0,10500.0,8.0,10000.0,20.0,43.76,2026-08-08T10:52:53.400395Z,0.5,eod_squareoff,-9898.76,-98.99
NIFTY_SCALP_CE_20260808_105258,NIFTY,NIFTY,SCALP_CE,SCALP_CE,1000.0,1,100,1000.0,50.0,985.0,1030.0,8.5,5000.0,20.0,44.52,2026-08-08T10:52:58.184039Z,7.34,eod_squareoff,-4290.52,-85.81
RELIANCE_SCALP_CE_20260808_105258,RELIANCE,RELIANCE,SCALP_CE,SCALP_CE,1000.0,1,100,1000.0,50.0,985.0,1030.0,8.5,5000.0,20.0,44.52,2026-08-08T10:52:58.186037Z,7.34,eod_squareoff,-4290.52,-85.81
HDFCBANK_SCALP_CE_20260808_105258,HDFCBANK,HDFCBANK,SCALP_CE,SCALP_CE,1000.0,1,100,1000.0,50.0,985.0,1030.0,8.5,5000.0,20.0,44.52,2026-08-08T10:52:58.194034Z,7.34,eod_squareoff,-4290.52,-85.81
RELIANCE_1,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,2500.0,1,250,12500.0,50.0,12000.0,13000.0,8.0,12500.0,20.0,43.76,2026-08-08T10:53:11.253884Z,0.5,sl_hit,-12398.76,-99.19
RELIANCE_1,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,2500.0,1,250,12500.0,50.0,12000.0,13000.0,8.0,12500.0,20.0,43.76,2026-08-08T10:53:12.022632Z,10103.11,eod_squareoff,2513253.74,20106.03
RELIANCE_1,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,2500.0,1,250,10000.0,40.0,9800.0,10500.0,8.0,10000.0,20.0,43.76,2026-08-08T10:55:38.313618Z,0.5,eod_squareoff,-9898.76,-98.99
NIFTY_SCALP_CE_20260808_105541,NIFTY,NIFTY,SCALP_CE,SCALP_CE,1000.0,1,100,1000.0,50.0,985.0,1030.0,8.5,5000.0,20.0,44.52,2026-08-08T10:55:41.209193Z,7.34,eod_squareoff,-4290.52,-85.81
RELIANCE_SCALP_CE_20260808_105541,RELIANCE,RELIANCE,SCALP_CE,SCALP_CE,1000.0,1,100,1000.0,50.0,985.0,1030.0,8.5,5000.0,20.0,44.52,2026-08-08T10:55:41.211191Z,7.34,eod_squareoff,-4290.52,-85.81
HDFCBANK_SCALP_CE_20260808_105541,HDFCBANK,HDFCBANK,SCALP_CE,SCALP_CE,1000.0,1,100,1000.0,50.0,985.0,1030.0,8.5,5000.0,20.0,44.52,2026-08-08T10:55:41.216189Z,7.34,eod_squareoff,-4290.52,-85.81
RELIANCE_1,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,2500.0,1,250,12500.0,50.0,12000.0,13000.0,8.0,12500.0,20.0,43.76,2026-08-08T10:55:54.635152Z,0.5,sl_hit,-12398.76,-99.19
RELIANCE_1,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,2500.0,1,250,12500.0,50.0,12000.0,13000.0,8.0,12500.0,20.0,43.76,2026-08-08T10:55:55.226394Z,10103.11,eod_squareoff,2513253.74,20106.03
RELIANCE_1,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,2500.0,1,250,10000.0,40.0,9800.0,10500.0,8.0,10000.0,20.0,43.76,2026-08-08T10:56:34.188044Z,0.5,eod_squareoff,-9898.76,-98.99
NIFTY_SCALP_CE_20260808_105635,NIFTY,NIFTY,SCALP_CE,SCALP_CE,1000.0,1,100,1000.0,50.0,985.0,1030.0,8.5,5000.0,20.0,44.52,2026-08-08T10:56:35.906416Z,7.34,eod_squareoff,-4290.52,-85.81
RELIANCE_SCALP_CE_20260808_105635,RELIANCE,RELIANCE,SCALP_CE,SCALP_CE,1000.0,1,100,1000.0,50.0,985.0,1030.0,8.5,5000.0,20.0,44.52,2026-08-08T10:56:35.908414Z,7.34,eod_squareoff,-4290.52,-85.81
HDFCBANK_SCALP_CE_20260808_105635,HDFCBANK,HDFCBANK,SCALP_CE,SCALP_CE,1000.0,1,100,1000.0,50.0,985.0,1030.0,8.5,5000.0,20.0,44.52,2026-08-08T10:56:35.910415Z,7.34,eod_squareoff,-4290.52,-85.81
RELIANCE_1,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,2500.0,1,250,12500.0,50.0,12000.0,13000.0,8.0,12500.0,20.0,43.76,2026-08-08T10:56:47.136465Z,0.5,sl_hit,-12398.76,-99.19
RELIANCE_1,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,2500.0,1,250,12500.0,50.0,12000.0,13000.0,8.0,12500.0,20.0,43.76,2026-08-08T10:56:47.698763Z,10103.11,eod_squareoff,2513253.74,20106.03
INFY_CASH_SELL_20260811_100831,INFY.NS,INFY,CASH_SELL,EQUITY_CASH,0.0,1,63,1187.2,1187.2,1199.07,1169.39,1.5,74793.6,20.0,74813.6,2026-08-11T10:08:31.188115Z,,,,
TCS_CASH_SELL_20260811_100831,TCS.NS,TCS,CASH_SELL,EQUITY_CASH,0.0,1,30,2438.0,2438.0,2462.38,2401.43,1.5,73140.0,20.0,73160.0,2026-08-11T10:08:31.195009Z,,,,
MARUTI_CASH_SELL_20260811_100831,MARUTI.NS,MARUTI,CASH_SELL,EQUITY_CASH,0.0,1,5,14011.0,14011.0,14151.11,13800.83,2.5,70055.0,20.0,70075.0,2026-08-11T10:08:31.201349Z,,,,
RELIANCE_CASH_SELL_20260811_100837,RELIANCE.NS,RELIANCE,CASH_SELL,EQUITY_CASH,0.0,1,56,1320.6,1320.6,1333.81,1300.79,1.5,73953.6,20.0,73973.6,2026-08-11T10:08:37.157682Z,,,,
ICICIBANK_CASH_BUY_20260811_100837,ICICIBANK.NS,ICICIBANK,CASH_BUY,EQUITY_CASH,0.0,1,52,1426.0,1426.0,1411.74,1447.39,8.5,74152.0,20.0,74172.0,2026-08-11T10:08:37.169675Z,,,,
NIFTY_SCALP_PE_20260811_100845,^NSEI,NIFTY,SCALP_PE,SCALP_PE,24500.0,6,150,24471.7,159.06,24838.78,23737.55,7.29,23859.0,20.0,38.55,2026-08-11T10:08:45.905957Z,,,,
BANKNIFTY_SCALP_PE_20260811_100846,^NSEBANK,BANKNIFTY,SCALP_PE,SCALP_PE,57500.0,3,45,57446.25,367.07,58307.94,55722.86,6.77,16518.15,20.0,33.95,2026-08-11T10:08:46.650933Z,,,,
RELIANCE_SCALP_PE_20260811_100847,RELIANCE.NS,RELIANCE,SCALP_PE,SCALP_PE,1340.0,3,750,1320.6,20.29,1340.41,1280.98,6.93,15217.5,20.0,33.13,2026-08-11T10:08:47.476149Z,,,,
TCS_SCALP_PE_20260811_100850,TCS.NS,TCS,SCALP_PE,SCALP_PE,2500.0,1,175,2438.0,60.2,2474.57,2364.86,8.82,10535.0,20.0,30.2,2026-08-11T10:08:50.618959Z,,,,
BHARTIARTL_SCALP_PE_20260811_100852,BHARTIARTL.NS,BHARTIARTL,SCALP_PE,SCALP_PE,1940.0,1,475,1919.0,24.03,1947.78,1861.43,8.3,11414.25,20.0,30.75,2026-08-11T10:08:52.511348Z,,,,
HINDALCO_SCALP_PE_20260811_100853,HINDALCO.NS,HINDALCO,SCALP_PE,SCALP_PE,1060.0,1,1400,1052.0,10.75,1067.78,1020.44,7.36,15050.0,20.0,33.03,2026-08-11T10:08:53.477980Z,,,,
BANKNIFTY_SCALP_CE_20260811_100901,^NSEBANK,BANKNIFTY,SCALP_CE,SCALP_CE,57300.0,1,15,57446.25,494.11,56584.56,59169.64,7.65,7411.65,20.0,28.24,2026-08-11T10:09:01.496665Z,,,,
RELIANCE_SCALP_PE_20260811_100902,RELIANCE.NS,RELIANCE,SCALP_PE,SCALP_PE,1340.0,1,250,1320.6,20.29,1340.41,1280.98,8.82,5072.5,20.0,26.78,2026-08-11T10:09:02.544147Z,,,,
HDFCBANK_SCALP_PE_20260811_100903,HDFCBANK.NS,HDFCBANK,SCALP_PE,SCALP_PE,740.0,1,550,729.0,11.43,739.93,707.13,7.46,6286.5,20.0,27.54,2026-08-11T10:09:03.823597Z,,,,
ICICIBANK_SCALP_CE_20260811_100904,ICICIBANK.NS,ICICIBANK,SCALP_CE,SCALP_CE,1420.0,1,700,1426.0,13.7,1404.61,1468.78,10.0,9590.0,20.0,29.61,2026-08-11T10:09:04.785095Z,,,,
TCS_SCALP_PE_20260811_100906,TCS.NS,TCS,SCALP_PE,SCALP_PE,2500.0,1,175,2438.0,60.2,2474.57,2364.86,8.82,10535.0,20.0,30.2,2026-08-11T10:09:06.702633Z,,,,
RELIANCE_CASH_SELL_20260821_040308,RELIANCE.NS,RELIANCE,CASH_SELL,EQUITY_CASH,0.0,1,57,1309.5,1309.5,1322.6,1289.86,1.5,74641.5,20.0,74661.5,2026-08-21T04:03:08.589720Z,,,,
HDFCBANK_CASH_BUY_20260821_040308,HDFCBANK.NS,HDFCBANK,CASH_BUY,EQUITY_CASH,0.0,1,102,729.6,729.6,722.3,740.54,7.0,74419.2,20.0,74439.2,2026-08-21T04:03:08.597405Z,,,,
TCS_CASH_SELL_20260821_040308,TCS.NS,TCS,CASH_SELL,EQUITY_CASH,0.0,1,33,2266.0,2266.0,2288.66,2232.01,1.5,74778.0,20.0,74798.0,2026-08-21T04:03:08.601403Z,,,,
LT_CASH_BUY_20260821_040308,LT.NS,LT,CASH_BUY,EQUITY_CASH,0.0,1,18,4065.0,4065.0,4024.35,4125.98,7.1,73170.0,20.0,73190.0,2026-08-21T04:03:08.606402Z,,,,
AXISBANK_CASH_BUY_20260821_040308,AXISBANK.NS,AXISBANK,CASH_BUY,EQUITY_CASH,0.0,1,59,1250.3,1250.3,1237.8,1269.05,8.5,73767.7,20.0,73787.7,2026-08-21T04:03:08.613396Z,,,,
BANKNIFTY_SCALP_CE_20260821_040349,^NSEBANK,BANKNIFTY,SCALP_CE,SCALP_CE,57500.0,4,60,57551.7,420.79,56688.42,59278.25,8.85,25247.4,20.0,39.41,2026-08-21T04:03:49.669365Z,,,,
FINNIFTY_SCALP_CE_20260821_040350,NIFTY_FIN_SERVICE.NS,FINNIFTY,SCALP_CE,SCALP_CE,26200.0,4,100,26239.8,200.93,25846.2,27026.99,8.85,20093.0,20.0,36.19,2026-08-21T04:03:50.733222Z,,,,
INFY_SCALP_PE_20260821_040355,INFY.NS,INFY,SCALP_PE,SCALP_PE,1140.0,2,600,1120.0,19.88,1136.8,1086.4,6.74,11928.0,20.0,31.07,2026-08-21T04:03:55.522211Z,,,,
HDFCBANK_SCALP_CE_20260821_040356,HDFCBANK.NS,HDFCBANK,SCALP_CE,SCALP_CE,700.0,1,550,729.75,30.63,718.8,751.64,10.0,16846.5,20.0,34.15,2026-08-21T04:03:56.472747Z,,,,
AXISBANK_SCALP_CE_20260821_040359,AXISBANK.NS,AXISBANK,SCALP_CE,SCALP_CE,1240.0,1,625,1250.7,15.32,1231.94,1288.22,10.0,9575.0,20.0,29.6,2026-08-21T04:03:59.506217Z,,,,
KOTAKBANK_SCALP_CE_20260821_040400,KOTAKBANK.NS,KOTAKBANK,SCALP_CE,SCALP_CE,380.0,1,400,401.7,22.17,395.67,413.75,10.0,8868.0,20.0,29.15,2026-08-21T04:04:00.784085Z,,,,
LT_SCALP_CE_20260821_040401,LT.NS,LT,SCALP_CE,SCALP_CE,4000.0,1,150,4065.0,74.11,4004.03,4186.95,10.0,11116.5,20.0,30.56,2026-08-21T04:04:01.857068Z,,,,
ITC_SCALP_PE_20260821_040402,ITC.NS,ITC,SCALP_PE,SCALP_PE,275.0,1,1600,270.15,4.82,274.2,262.05,6.32,7712.0,20.0,28.43,2026-08-21T04:04:02.792193Z,,,,
HINDUNILVR_SCALP_PE_20260821_040403,HINDUNILVR.NS,HINDUNILVR,SCALP_PE,SCALP_PE,2050.0,1,300,2021.0,29.99,2051.31,1960.37,8.53,8997.0,20.0,29.24,2026-08-21T04:04:03.901849Z,,,,
MARUTI_SCALP_PE_20260821_040409,MARUTI.NS,MARUTI,SCALP_PE,SCALP_PE,13800.0,1,50,13748.0,103.71,13954.22,13335.56,6.0,5185.5,20.0,26.85,2026-08-21T04:04:09.122784Z,,,,
RELIANCE_CASH_SELL_20260905_084853,RELIANCE.NS,RELIANCE,CASH_SELL,EQUITY_CASH,0.0,1,56,1322.0,1322.0,1335.22,1302.17,1.5,74032.0,20.0,74052.0,2026-09-05T08:48:53.450196Z,,,,
HDFCBANK_CASH_SELL_20260905_084853,HDFCBANK.NS,HDFCBANK,CASH_SELL,EQUITY_CASH,0.0,1,105,712.1,712.1,719.22,701.42,3.0,74770.5,20.0,74790.5,2026-09-05T08:48:53.468136Z,,,,
INFY_CASH_SELL_20260905_084853,INFY.NS,INFY,CASH_SELL,EQUITY_CASH,0.0,1,66,1130.0,1130.0,1141.3,1113.05,2.9,74580.0,20.0,74600.0,2026-09-05T08:48:53.483127Z,,,,
TCS_CASH_SELL_20260905_084853,TCS.NS,TCS,CASH_SELL,EQUITY_CASH,0.0,1,32,2304.0,2304.0,2327.04,2269.44,1.5,73728.0,20.0,73748.0,2026-09-05T08:48:53.502115Z,,,,
BHARTIARTL_CASH_SELL_20260905_084853,BHARTIARTL.NS,BHARTIARTL,CASH_SELL,EQUITY_CASH,0.0,1,40,1840.0,1840.0,1858.4,1812.4,2.5,73600.0,20.0,73620.0,2026-09-05T08:48:53.532099Z,,,,
NIFTY_SCALP_PE_20260905_085026,^NSEI,NIFTY,SCALP_PE,SCALP_PE,23950.0,6,150,23897.7,151.76,24256.17,23180.77,8.34,22764.0,20.0,37.86,2026-09-05T08:50:26.838409Z,,,,
BANKNIFTY_SCALP_PE_20260905_085029,^NSEBANK,BANKNIFTY,SCALP_PE,SCALP_PE,57500.0,3,45,57369.65,366.87,58230.19,55648.56,7.82,16509.15,20.0,33.94,2026-09-05T08:50:29.398193Z,,,,
MIDCPNIFTY_SCALP_PE_20260905_085034,NIFTY_MID_SELECT.NS,MIDCPNIFTY,SCALP_PE,SCALP_PE,14750.0,3,150,14713.65,95.65,14934.35,14272.24,8.34,14347.5,20.0,32.59,2026-09-05T08:50:34.085418Z,,,,
RELIANCE_SCALP_PE_20260905_085038,RELIANCE.NS,RELIANCE,SCALP_PE,SCALP_PE,1340.0,3,750,1322.0,18.54,1341.83,1282.34,8.82,13905.0,20.0,32.31,2026-09-05T08:50:38.966970Z,,,,
INFY_SCALP_PE_20260905_085041,INFY.NS,INFY,SCALP_PE,SCALP_PE,1140.0,3,900,1130.0,11.8,1146.95,1096.1,8.82,10620.0,20.0,30.25,2026-09-05T08:50:41.336233Z,,,,
HDFCBANK_SCALP_PE_20260905_085043,HDFCBANK.NS,HDFCBANK,SCALP_PE,SCALP_PE,740.0,1,550,712.1,27.0,722.78,690.74,8.72,14850.0,20.0,32.9,2026-09-05T08:50:43.154885Z,,,,
ICICIBANK_SCALP_PE_20260905_085045,ICICIBANK.NS,ICICIBANK,SCALP_PE,SCALP_PE,1430.0,1,700,1423.2,11.11,1444.55,1380.5,7.46,7777.0,20.0,28.47,2026-09-05T08:50:45.054855Z,,,,
KOTAKBANK_SCALP_CE_20260905_085048,KOTAKBANK.NS,KOTAKBANK,SCALP_CE,SCALP_CE,400.0,1,400,424.5,25.0,418.13,437.24,10.0,10000.0,20.0,29.86,2026-09-05T08:50:48.876869Z,,,,
LT_SCALP_PE_20260905_085050,LT.NS,LT,SCALP_PE,SCALP_PE,4000.0,1,150,3964.1,41.99,4023.56,3845.18,7.46,6298.5,20.0,27.55,2026-09-05T08:50:50.285372Z,,,,
ITC_SCALP_CE_20260905_085051,ITC.NS,ITC,SCALP_CE,SCALP_CE,260.0,1,1600,264.1,4.66,260.14,272.02,8.37,7456.0,20.0,28.27,2026-09-05T08:50:51.407273Z,,,,
RELIANCE_CASH_SELL_20260905_084853,RELIANCE.NS,RELIANCE,EQUITY_CASH,EQUITY_CASH,0.0,1,56,1322.0,1322.0,1335.22,1302.17,1.5,74032.0,20.0,40.0,2026-09-05T08:48:53.445098Z,1309.5,eod_squareoff,680.0,0.92
HDFCBANK_CASH_SELL_20260905_084853,HDFCBANK.NS,HDFCBANK,EQUITY_CASH,EQUITY_CASH,0.0,1,105,712.1,712.1,719.22,701.42,3.0,74770.5,20.0,40.0,2026-09-05T08:48:53.464917Z,710.5,eod_squareoff,148.0,0.2
INFY_CASH_SELL_20260905_084853,INFY.NS,INFY,EQUITY_CASH,EQUITY_CASH,0.0,1,66,1130.0,1130.0,1141.3,1113.05,2.9,74580.0,20.0,40.0,2026-09-05T08:48:53.477133Z,1087.5,eod_squareoff,2785.0,3.73
TCS_CASH_SELL_20260905_084853,TCS.NS,TCS,EQUITY_CASH,EQUITY_CASH,0.0,1,32,2304.0,2304.0,2327.04,2269.44,1.5,73728.0,20.0,40.0,2026-09-05T08:48:53.485127Z,2270.0,eod_squareoff,1068.0,1.45
BHARTIARTL_CASH_SELL_20260905_084853,BHARTIARTL.NS,BHARTIARTL,EQUITY_CASH,EQUITY_CASH,0.0,1,40,1840.0,1840.0,1858.4,1812.4,2.5,73600.0,20.0,40.0,2026-09-05T08:48:53.516108Z,1854.0,eod_squareoff,-580.0,-0.79
NIFTY_SCALP_PE_20260905_085026,^NSEI,NIFTY,SCALP_PE,SCALP_PE,23950.0,6,150,23897.7,151.76,24256.17,23180.77,8.34,22764.0,20.0,86.37,2026-09-05T08:50:26.828406Z,227.85,eod_squareoff,11347.13,49.85
BANKNIFTY_SCALP_PE_20260905_085029,^NSEBANK,BANKNIFTY,SCALP_PE,SCALP_PE,57500.0,3,45,57369.65,366.87,58230.19,55648.56,7.82,16509.15,20.0,74.46,2026-09-05T08:50:29.271719Z,548.01,eod_squareoff,8096.84,49.04
MIDCPNIFTY_SCALP_PE_20260905_085034,NIFTY_MID_SELECT.NS,MIDCPNIFTY,SCALP_PE,SCALP_PE,14750.0,3,150,14713.65,95.65,14934.35,14272.24,8.34,14347.5,20.0,69.23,2026-09-05T08:50:34.057283Z,136.52,eod_squareoff,6081.27,42.39
RELIANCE_SCALP_PE_20260905_085038,RELIANCE.NS,RELIANCE,SCALP_PE,SCALP_PE,1340.0,3,750,1322.0,18.54,1341.83,1282.34,8.82,13905.0,20.0,71.34,2026-09-05T08:50:38.809054Z,29.56,eod_squareoff,8213.66,59.07
INFY_SCALP_PE_20260905_085041,INFY.NS,INFY,SCALP_PE,SCALP_PE,1140.0,3,900,1130.0,11.8,1146.95,1096.1,8.82,10620.0,20.0,101.14,2026-09-05T08:50:41.268181Z,51.09,eod_squareoff,35279.86,332.2
HDFCBANK_SCALP_PE_20260905_085043,HDFCBANK.NS,HDFCBANK,SCALP_PE,SCALP_PE,740.0,1,550,712.1,27.0,722.78,690.74,8.72,14850.0,20.0,63.28,2026-09-05T08:50:43.141892Z,28.6,eod_squareoff,836.72,5.63
ICICIBANK_SCALP_PE_20260905_085045,ICICIBANK.NS,ICICIBANK,SCALP_PE,SCALP_PE,1430.0,1,700,1423.2,11.11,1444.55,1380.5,7.46,7777.0,20.0,51.62,2026-09-05T08:50:45.043878Z,9.15,eod_squareoff,-1403.62,-18.05
KOTAKBANK_SCALP_CE_20260905_085048,KOTAKBANK.NS,KOTAKBANK,SCALP_CE,SCALP_CE,400.0,1,400,424.5,25.0,418.13,437.24,10.0,10000.0,20.0,54.91,2026-09-05T08:50:48.826906Z,22.6,eod_squareoff,-994.91,-9.95
LT_SCALP_PE_20260905_085050,LT.NS,LT,SCALP_PE,SCALP_PE,4000.0,1,150,3964.1,41.99,4023.56,3845.18,7.46,6298.5,20.0,49.24,2026-09-05T08:50:50.242213Z,30.07,eod_squareoff,-1817.24,-28.85
ITC_SCALP_CE_20260905_085051,ITC.NS,ITC,SCALP_CE,SCALP_CE,260.0,1,1600,264.1,4.66,260.14,272.02,8.37,7456.0,20.0,53.01,2026-09-05T08:50:51.402276Z,4.7,eod_squareoff,30.99,0.42
RELIANCE_1,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,2500.0,1,250,10000.0,40.0,9800.0,10500.0,8.0,10000.0,20.0,43.76,2026-09-07T16:09:31.067786Z,0.5,eod_squareoff,-9898.76,-98.99
HDFCBANK_OPTION_CE_20260907_160937,HDFCBANK.NS,HDFCBANK,BUY_CE,OPTION_CE,1600.0,1,550,1600.0,30.0,1576.0,1648.0,8.5,16500.0,20.0,16525.0,2026-09-07T16:09:37.170473Z,,,,
NIFTY_SCALP_CE_20260907_160937,NIFTY,NIFTY,SCALP_CE,SCALP_CE,1000.0,1,100,1000.0,50.0,985.0,1030.0,8.5,5000.0,20.0,44.45,2026-09-07T16:09:37.331534Z,6.79,eod_squareoff,-4345.45,-86.91
RELIANCE_SCALP_CE_20260907_160937,RELIANCE,RELIANCE,SCALP_CE,SCALP_CE,1000.0,1,100,1000.0,50.0,985.0,1030.0,8.5,5000.0,20.0,44.45,2026-09-07T16:09:37.333377Z,6.79,eod_squareoff,-4345.45,-86.91
HDFCBANK_SCALP_CE_20260907_160937,HDFCBANK,HDFCBANK,SCALP_CE,SCALP_CE,1000.0,1,100,1000.0,50.0,985.0,1030.0,8.5,5000.0,20.0,44.45,2026-09-07T16:09:37.335393Z,6.79,eod_squareoff,-4345.45,-86.91
RELIANCE_1,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,2500.0,1,250,12500.0,50.0,12000.0,13000.0,8.0,12500.0,20.0,43.76,2026-09-07T16:10:16.763913Z,0.5,sl_hit,-12398.76,-99.19
RELIANCE_1,RELIANCE.NS,RELIANCE,SCALP_CE,SCALP_CE,2500.0,1,250,12500.0,50.0,12000.0,13000.0,8.0,12500.0,20.0,43.76,2026-09-07T16:10:26.936843Z,10103.11,eod_squareoff,2513253.74,20106.03
,,NIFTY,BUY_CE,,,,,,,,,,,,,,,,,
ICICIBANK_CASH_SELL_20260908_082044,ICICIBANK.NS,ICICIBANK,CASH_SELL,EQUITY_CASH,0.0,1,60,1400.4,1400.4,1414.4,1379.39,2.9,84024.0,20.0,84044.0,2026-09-08T08:20:44.267282Z,,,,
TCS_CASH_BUY_20260908_082044,TCS.NS,TCS,CASH_BUY,EQUITY_CASH,0.0,1,37,2270.0,2270.0,2247.3,2304.05,8.5,83990.0,20.0,84010.0,2026-09-08T08:20:44.268304Z,,,,
BHARTIARTL_CASH_SELL_20260908_082044,BHARTIARTL.NS,BHARTIARTL,CASH_SELL,EQUITY_CASH,0.0,1,46,1835.2,1835.2,1853.55,1807.67,2.0,84419.2,20.0,84439.2,2026-09-08T08:20:44.269320Z,,,,
RELIANCE_CASH_SELL_20260908_082045,RELIANCE.NS,RELIANCE,CASH_SELL,EQUITY_CASH,0.0,1,66,1291.6,1291.6,1304.52,1272.23,1.5,85245.6,20.0,85265.6,2026-09-08T08:20:45.548788Z,,,,
HDFCBANK_CASH_SELL_20260908_082045,HDFCBANK.NS,HDFCBANK,CASH_SELL,EQUITY_CASH,0.0,1,121,704.2,704.2,711.24,693.64,1.5,85208.2,20.0,85228.2,2026-09-08T08:20:45.549946Z,,,,
NIFTY_SCALP_PE_20260908_082056,^NSEI,NIFTY,SCALP_PE,SCALP_PE,23700.0,7,175,23639.65,162.75,23994.24,22930.46,6.46,28481.25,20.0,41.44,2026-09-08T08:20:56.672367Z,,,,
BANKNIFTY_SCALP_PE_20260908_082056,^NSEBANK,BANKNIFTY,SCALP_PE,SCALP_PE,56900.0,4,60,56768.0,383.95,57619.52,55064.96,8.34,23037.0,20.0,38.03,2026-09-08T08:20:56.946794Z,,,,
FINNIFTY_SCALP_PE_20260908_082057,NIFTY_FIN_SERVICE.NS,FINNIFTY,SCALP_PE,SCALP_PE,25750.0,4,100,25707.95,164.63,26093.57,24936.71,8.34,16463.0,20.0,33.91,2026-09-08T08:20:57.111957Z,,,,
NIFTYNXT50_SCALP_CE_20260908_082057,^NSMIDCP,NIFTYNXT50,SCALP_CE,SCALP_CE,72700.0,2,20,72800.65,553.32,71708.64,74984.67,8.85,11066.4,20.0,30.53,2026-09-08T08:20:57.544453Z,,,,
RELIANCE_SCALP_PE_20260908_082057,RELIANCE.NS,RELIANCE,SCALP_PE,SCALP_PE,1320.0,1,250,1291.7,27.55,1311.08,1252.95,6.21,6887.5,20.0,27.91,2026-09-08T08:20:57.801820Z,,,,
TCS_SCALP_CE_20260908_082058,TCS.NS,TCS,SCALP_CE,SCALP_CE,2200.0,1,175,2269.5,72.48,2235.46,2337.59,10.0,12684.0,20.0,31.55,2026-09-08T08:20:58.062953Z,,,,
HDFCBANK_SCALP_PE_20260908_082058,HDFCBANK.NS,HDFCBANK,SCALP_PE,SCALP_PE,720.0,1,550,704.3,15.27,714.86,683.17,6.21,8398.5,20.0,28.86,2026-09-08T08:20:58.546583Z,,,,
ICICIBANK_SCALP_PE_20260908_082058,ICICIBANK.NS,ICICIBANK,SCALP_PE,SCALP_PE,1410.0,1,700,1400.2,13.32,1421.2,1358.19,8.11,9324.0,20.0,29.44,2026-09-08T08:20:58.830649Z,,,,
AXISBANK_SCALP_PE_20260908_082059,AXISBANK.NS,AXISBANK,SCALP_PE,SCALP_PE,1250.0,1,625,1242.4,11.12,1261.04,1205.13,6.21,6950.0,20.0,27.95,2026-09-08T08:20:59.274405Z,,,,
ITC_SCALP_CE_20260908_082059,ITC.NS,ITC,SCALP_CE,SCALP_CE,260.0,1,1600,265.0,5.51,261.02,272.95,10.0,8816.0,20.0,29.12,2026-09-08T08:20:59.927664Z,,,,
HINDUNILVR_SCALP_CE_20260908_082100,HINDUNILVR.NS,HINDUNILVR,SCALP_CE,SCALP_CE,1950.0,1,300,1982.4,36.77,1952.66,2041.87,10.0,11031.0,20.0,30.51,2026-09-08T08:21:00.109760Z,,,,
ICICIBANK_CASH_SELL_20260908_082044,ICICIBANK.NS,ICICIBANK,EQUITY_CASH,EQUITY_CASH,0.0,1,60,1400.4,1400.4,1414.4,1379.39,2.9,84024.0,20.0,40.0,2026-09-08T08:20:44.266620Z,1399.4,eod_squareoff,40.0,0.05
TCS_CASH_BUY_20260908_082044,TCS.NS,TCS,EQUITY_CASH,EQUITY_CASH,0.0,1,37,2270.0,2270.0,2247.3,2304.05,8.5,83990.0,20.0,40.0,2026-09-08T08:20:44.267670Z,2255.5,eod_squareoff,-556.5,-0.66
BHARTIARTL_CASH_SELL_20260908_082044,BHARTIARTL.NS,BHARTIARTL,EQUITY_CASH,EQUITY_CASH,0.0,1,46,1835.2,1835.2,1853.55,1807.67,2.0,84419.2,20.0,40.0,2026-09-08T08:20:44.268635Z,1844.0,eod_squareoff,-424.8,-0.5
